,username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
2004,justinbieber,https://www.instagram.com/p/B6_Ts9Fn5On,1578337285,./imgs/B6_Ts9Fn5On.png,Congrats to the boys,537032,1467,0,20,4,0,0,False
4921,justinbieber,https://www.instagram.com/p/2HLSsYgvvq,1430424940,./imgs/2HLSsYgvvq.png,,1596613,104983,0,0,0,0,1,False
5032,justinbieber,https://www.instagram.com/p/xjw6yRAvui,1420646772,./imgs/xjw6yRAvui.png,Good morning,1393353,66485,0,12,2,0,0,False
2054,justinbieber,https://www.instagram.com/p/B61jE4OH7-I,1578009801,./imgs/B61jE4OH7-I.png,5 hours. #yummy,516346,2963,1,15,3,0,0,False
2483,justinbieber,https://www.instagram.com/p/BxiNq5-nxOj,1558033691,./imgs/BxiNq5-nxOj.png,I Don't Care video out Friday. Tomorrow. 2pm BST,1528903,12063,0,48,9,0,0,False
3918,justinbieber,https://www.instagram.com/p/BATuWuLAviB,1452320812,./imgs/BATuWuLAviB.png,,1160261,21465,0,0,0,0,0,True
1159,justinbieber,https://www.instagram.com/p/CG-URmUHs5G,1604073870,./imgs/CG-URmUHs5G.png,The last 8 months have been a time for growth. Happy and healthy. #JBNextChapter out now on @youtube,1058899,9085,1,100,18,0,0,True
4228,justinbieber,https://www.instagram.com/p/9-I1Mcgvg8,1447301529,./imgs/9-I1Mcgvg8.png,,1255828,21650,0,0,0,0,0,False
2847,justinbieber,https://www.instagram.com/p/BW6OqaIjipx,1500857459,./imgs/BW6OqaIjipx.png,,2832243,36844,0,0,0,0,0,False
3671,justinbieber,https://www.instagram.com/p/BDovDlvAviY,1459468274,./imgs/BDovDlvAviY.png,I'm serious about #mycalvins,1478500,34800,1,28,4,0,0,False
3052,justinbieber,https://www.instagram.com/p/BTPK6d8D7qz,1492970202,./imgs/BTPK6d8D7qz.png,I LOVE THIS because it reminds me IM NOT EXACTLY WHERE I WANT TO BE BUT THANK GOD IM NOT WHERE I USED TO BE!! THE BEST IS YET TO COME DO YOU BELIEVE IT?,2634388,131550,0,152,35,0,0,False
1621,justinbieber,https://www.instagram.com/p/B-gKjT5H_MT,1585882235,./imgs/B-gKjT5H_MT.png,Our fav @billieeilish,3534826,20146,0,21,3,0,0,False
1652,justinbieber,https://www.instagram.com/p/B-M8HI3HFy2,1585237168,./imgs/B-M8HI3HFy2.png,,259180,1492,0,0,0,0,0,True
4969,justinbieber,https://www.instagram.com/p/0RNXXHAvl5,1426466603,./imgs/0RNXXHAvl5.png,,999064,29102,0,0,0,0,0,True
4316,justinbieber,https://www.instagram.com/p/9ZfYNIAvnt,1446071836,./imgs/9ZfYNIAvnt.png,Track 11 #purposealbum @skrillex @diplo,615835,4212,1,39,5,0,0,False
3075,justinbieber,https://www.instagram.com/p/BSEyNwAjFXH,1490474225,./imgs/BSEyNwAjFXH.png,,2673962,55557,0,0,0,0,0,False
690,justinbieber,https://www.instagram.com/p/CNksXBkHVDc,1618246488,./imgs/CNksXBkHVDc.png,🎥: @rorykramer,524205,3331,0,14,2,1,0,True
118,justinbieber,https://www.instagram.com/p/CXDigaaLcqD,1638608807,./imgs/CXDigaaLcqD.png,“Virgil was here”,2162266,6306,0,17,3,0,0,False
1743,justinbieber,https://www.instagram.com/p/B9ZwGctHHEP,1583519557,./imgs/B9ZwGctHHEP.png,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",2361724,11788,0,340,68,0,0,False
6436,justinbieber,https://www.instagram.com/p/TZCrDWgvgx,1355862473,./imgs/TZCrDWgvgx.png,Late morning,347686,5338,0,12,2,0,0,False
2029,justinbieber,https://www.instagram.com/p/B68QNA5nWUH,1578234813,./imgs/B68QNA5nWUH.png,#yummy official video out now @youtube,3244025,35447,1,38,6,0,0,True
3105,justinbieber,https://www.instagram.com/p/BRqJUlij3zK,1489580370,./imgs/BRqJUlij3zK.png,,1782758,10668,0,0,0,0,0,False
2781,justinbieber,https://www.instagram.com/p/BYyW6B-DoQ3,1504888314,./imgs/BYyW6B-DoQ3.png,,1793408,33171,0,0,0,0,0,False
2832,justinbieber,https://www.instagram.com/p/BXTYR3MDEkz,1501701362,./imgs/BXTYR3MDEkz.png,,1648479,22969,0,0,0,0,0,False
951,justinbieber,https://www.instagram.com/p/CKFw--FnxsD,1610766218,./imgs/CKFw--FnxsD.png,📷: @rorykramer,2123855,13551,0,14,2,1,0,False
5998,justinbieber,https://www.instagram.com/p/fNDTzigvjq,1381229957,./imgs/fNDTzigvjq.png,,690545,48815,0,0,0,0,0,True
4283,justinbieber,https://www.instagram.com/p/9quQlDgvrR,1446650063,./imgs/9quQlDgvrR.png,,1108257,9053,0,0,0,0,1,False
5308,justinbieber,https://www.instagram.com/p/rPbtMVgvtp,1407079661,./imgs/rPbtMVgvtp.png,Damn cute!! :),946554,23641,0,14,3,0,0,False
5064,justinbieber,https://www.instagram.com/p/w1lwKmAvgc,1419097414,./imgs/w1lwKmAvgc.png,,1082611,35537,0,0,0,0,0,False
2957,justinbieber,https://www.instagram.com/p/BVDxM6_j56g,1496882591,./imgs/BVDxM6_j56g.png,#2U Friday @sarasampaio,1588025,31595,1,23,3,0,0,True
2551,justinbieber,https://www.instagram.com/p/BvqVRU7nII-,1554011144,./imgs/BvqVRU7nII-.png,@drewhouse #diddyfordrewhouse @diddy KP YOU WILL ALWAYS BE REMEMBERED FOR THE STUNNING WOMAN YOU WERE INSIDE AND OUT..,1348772,7214,1,118,18,0,0,False
1939,justinbieber,https://www.instagram.com/p/B73qW5-ndky,1580228211,./imgs/B73qW5-ndky.png,I love you @theellenshow . Thank you so much,2289835,6791,0,44,9,0,0,False
1371,justinbieber,https://www.instagram.com/p/CDKpBJHH2TW,1595897429,./imgs/CDKpBJHH2TW.png,,797374,2573,0,0,0,0,0,False
6184,justinbieber,https://www.instagram.com/p/bkoGkigvjl,1373431065,./imgs/bkoGkigvjl.png,4thefans,881594,60617,0,8,1,0,0,True
725,justinbieber,https://www.instagram.com/p/CNAxcRPHQfg,1617041210,./imgs/CNAxcRPHQfg.png,Congrats on #1 🎥: @rorykramer,736389,5585,1,29,5,1,0,True
4277,justinbieber,https://www.instagram.com/p/9rlPSTgvho,1446678888,./imgs/9rlPSTgvho.png,Help feed hungry children in North America. Go to @larsorg for more info #onexonebracelets,1123901,19471,1,90,14,0,0,False
3938,justinbieber,https://www.instagram.com/p/BALN_qzgvia,1452035411,./imgs/BALN_qzgvia.png,,1055644,11857,0,0,0,0,0,True
6953,justinbieber,https://www.instagram.com/p/Ib9jU,1311541438,./imgs/Ib9jU.png,I'm here for the food I swear,170271,7809,0,29,7,0,0,False
6558,justinbieber,https://www.instagram.com/p/RVdX5ggvl1,1351447289,./imgs/RVdX5ggvl1.png,,161982,2746,0,0,0,0,0,False
2256,justinbieber,https://www.instagram.com/p/B4D_EQqANGy,1572051787,./imgs/B4D_EQqANGy.png,Dad and son date,1532179,4998,0,16,4,0,0,False
740,justinbieber,https://www.instagram.com/p/CM2rhNaHu1W,1616702500,./imgs/CM2rhNaHu1W.png,Hold On  live vevo now link in bio,857439,9381,0,34,8,0,0,True
1828,justinbieber,https://www.instagram.com/p/B8mJnkXH4pl,1581788200,./imgs/B8mJnkXH4pl.png,Check out the new #changes snapchat filter. Yes it comes with mustachio. And yes I talked about it on my Instagram. #forever @postmalone @whoisclever,564372,2282,2,149,24,0,0,True
5697,justinbieber,https://www.instagram.com/p/j9Om4xAvjf,1391436428,./imgs/j9Om4xAvjf.png,,1221546,93329,0,0,0,0,0,False
161,justinbieber,https://www.instagram.com/p/CWJkz9jBEy4,1636663858,./imgs/CWJkz9jBEy4.png,It’s just too much @haileybieber 🔥🔥🥺🥺❤️❤️,2009832,7977,0,41,6,6,0,False
1033,justinbieber,https://www.instagram.com/p/CJHuSpxnfDC,1608684432,./imgs/CJHuSpxnfDC.png,It feel like a Tuesday when you met me 📷: @josephjshaw,1136805,3719,0,54,11,1,1,False
1761,justinbieber,https://www.instagram.com/p/B9TGlZfH4xx,1583296472,./imgs/B9TGlZfH4xx.png,@domowaka,517918,1853,0,9,1,0,0,True
6769,justinbieber,https://www.instagram.com/p/Z1gyV,1324193917,./imgs/Z1gyV.png,#west ,104907,1100,1,6,1,0,0,False
1802,justinbieber,https://www.instagram.com/p/B8xL_aYnPoB,1582158447,./imgs/B8xL_aYnPoB.png,,728951,1987,0,0,0,0,0,False
6093,justinbieber,https://www.instagram.com/p/dlTRM4gvvv,1377748663,./imgs/dlTRM4gvvv.png,3 bosses,876565,28728,0,8,2,0,0,False
2513,justinbieber,https://www.instagram.com/p/BwscFIZHyfw,1556229307,./imgs/BwscFIZHyfw.png,,1526942,3945,0,0,0,0,0,False
5131,justinbieber,https://www.instagram.com/p/uj8ydqAvoI,1414210545,./imgs/uj8ydqAvoI.png,,708169,25298,0,0,0,0,0,True
975,justinbieber,https://www.instagram.com/p/CJz6cC-nus1,1610167195,./imgs/CJz6cC-nus1.png,luv u cutie,4519845,16904,0,11,3,0,0,False
5683,justinbieber,https://www.instagram.com/p/kgASpUgvsU,1392603327,./imgs/kgASpUgvsU.png,Look at this little belieber ;),780212,22864,0,31,6,0,0,True
3944,justinbieber,https://www.instagram.com/p/BAIfJw_Avs1,1451943743,./imgs/BAIfJw_Avs1.png,,2011036,30198,0,0,0,0,0,False
2141,justinbieber,https://www.instagram.com/p/B6LugVoFEXP,1576606582,./imgs/B6LugVoFEXP.png,"GOOD MORNING HERE IS A GUIDED PRAYER TO START YOUR DAY,! FIND A COMFY POSITION AND ENJOY! @churchome @judahsmith",208331,1543,0,112,19,0,0,True
5012,justinbieber,https://www.instagram.com/p/yn8zF6gviC,1422934702,./imgs/yn8zF6gviC.png,Met this inspiring young lady Kilee! She is so special!,1332918,21002,0,55,10,0,0,False
6684,justinbieber,https://www.instagram.com/p/H0ZZ_uAvtK,1331010557,./imgs/H0ZZ_uAvtK.png,Lovin the crew,247960,6551,0,14,3,0,0,False
2258,justinbieber,https://www.instagram.com/p/B4Dg4aMhYu9,1572037147,./imgs/B4Dg4aMhYu9.png,Favorite movie,302518,3785,0,14,2,0,0,True
5105,justinbieber,https://www.instagram.com/p/vXrX_EgvkS,1415946245,./imgs/vXrX_EgvkS.png,Throwback with me and @ryanbutler lol I thought I was eminem died my hair blonde every summer,1030682,21638,0,93,17,0,0,False
5138,justinbieber,https://www.instagram.com/p/uWbg0ZgvgU,1413756891,./imgs/uWbg0ZgvgU.png,As long as I get there.,958765,16992,0,23,6,0,0,False
713,justinbieber,https://www.instagram.com/p/CNRF-s7nckb,1617588776,./imgs/CNRF-s7nckb.png,,1170588,10831,0,0,0,0,0,False
852,justinbieber,https://www.instagram.com/p/CLUu5ewn1Lt,1613415925,./imgs/CLUu5ewn1Lt.png,These two people make me feel so supported and so loved LOVE YOU TWO!!,1289981,3618,0,70,14,0,0,False
6194,justinbieber,https://www.instagram.com/p/bI8jfVgvlJ,1372502263,./imgs/bI8jfVgvlJ.png,Turnup,803042,31255,0,6,1,0,0,False
1605,justinbieber,https://www.instagram.com/p/B-yUq8En20a,1586491520,./imgs/B-yUq8En20a.png,MORE THAN THE GAME #LEAFSNATION,439281,2311,1,31,5,0,0,False
3897,justinbieber,https://www.instagram.com/p/BAkyaGYAvsH,1452893362,./imgs/BAkyaGYAvsH.png,,1340131,19448,0,0,0,0,0,False
3747,justinbieber,https://www.instagram.com/p/BCme2jiAvgj,1457245186,./imgs/BCme2jiAvgj.png,Still the champ,1250796,21639,0,15,3,0,0,False
5430,justinbieber,https://www.instagram.com/p/pyj-hngvuz,1403963435,./imgs/pyj-hngvuz.png,Fell asleep and missed everything #nowimupearly #smh,855115,42727,2,52,7,0,0,True
6227,justinbieber,https://www.instagram.com/p/amzRBBgvoa,1371356543,./imgs/amzRBBgvoa.png,Look at tuts,594992,9751,0,12,3,0,0,False
1682,justinbieber,https://www.instagram.com/p/B-L1F9on7FM,1585199896,./imgs/B-L1F9on7FM.png,,506185,1844,0,0,0,0,0,False
2823,justinbieber,https://www.instagram.com/p/BXZtksjjibZ,1501913853,./imgs/BXZtksjjibZ.png,,2012493,41423,0,0,0,0,0,False
1867,justinbieber,https://www.instagram.com/p/B8W-FSJHmFW,1581278740,./imgs/B8W-FSJHmFW.png,@quavohuncho it's a celebration,772539,2122,0,31,4,0,0,False
5671,justinbieber,https://www.instagram.com/p/lG0Gxfgvpy,1393905561,./imgs/lG0Gxfgvpy.png,I said it I mean it there's no way around it,1078780,30706,0,44,11,0,0,False
3869,justinbieber,https://www.instagram.com/p/BA8Th26Avm9,1453682479,./imgs/BA8Th26Avm9.png,Treehouse flo,1640409,12098,0,13,2,0,0,False
3425,justinbieber,https://www.instagram.com/p/BGhdficgvox,1465666636,./imgs/BGhdficgvox.png,Back to tour life,1286541,8140,0,17,4,0,0,False
6718,justinbieber,https://www.instagram.com/p/g4VGq,1326501957,./imgs/g4VGq.png,2 brothers,117472,1257,0,10,2,0,0,False
1233,justinbieber,https://www.instagram.com/p/CFTcxAPn13S,1600487962,./imgs/CFTcxAPn13S.png,"@ryandestiny thank you for being such a huge part of this beautiful story, I’m honored to share the screen with you!",1595819,5407,0,116,21,0,0,False
3634,justinbieber,https://www.instagram.com/p/BELJmOTgvik,1460623040,./imgs/BELJmOTgvik.png,,1761877,29863,0,0,0,0,0,False
2241,justinbieber,https://www.instagram.com/p/B4gwBxVnNCb,1573016981,./imgs/B4gwBxVnNCb.png,@loganpaul 👑 🥊 early knockout prediction what’s yours?,2170419,28769,0,54,8,2,0,False
2998,justinbieber,https://www.instagram.com/p/BUwqWBgD6OM,1496241461,./imgs/BUwqWBgD6OM.png,,1306455,12085,0,0,0,0,0,False
3954,justinbieber,https://www.instagram.com/p/BAFpZ3JAvoK,1451848454,./imgs/BAFpZ3JAvoK.png,,2088838,29527,0,0,0,0,0,False
3623,justinbieber,https://www.instagram.com/p/BEg3yYSAvqq,1461351900,./imgs/BEg3yYSAvqq.png,Download company,1270922,20065,0,16,2,0,0,True
4025,justinbieber,https://www.instagram.com/p/_K8OdsgvuR,1449878611,./imgs/_K8OdsgvuR.png,They don't want us to have breakfast lmao,1665785,21164,0,41,8,0,0,False
733,justinbieber,https://www.instagram.com/p/CM5ox8tHtFT,1616801715,./imgs/CM5ox8tHtFT.png,📷: @rorykramer,763507,3111,0,14,2,1,0,False
3589,justinbieber,https://www.instagram.com/p/BEz36fZgvjD,1461989500,./imgs/BEz36fZgvjD.png,,1923714,38232,0,0,0,0,0,False
2936,justinbieber,https://www.instagram.com/p/BVc4EhXjlF-,1497725053,./imgs/BVc4EhXjlF-.png,,2876900,56652,0,0,0,0,0,False
310,justinbieber,https://www.instagram.com/p/CTNhFtThpU-,1630353673,./imgs/CTNhFtThpU-.png,Brothers @ryangood24 📷: @rorykramer,1011772,3929,0,35,4,1,0,False
4002,justinbieber,https://www.instagram.com/p/_Yqs2Rgvl2,1450339185,./imgs/_Yqs2Rgvl2.png,,1829249,114380,0,0,0,0,0,False
4125,justinbieber,https://www.instagram.com/p/-f6OFbAvoZ,1448434719,./imgs/-f6OFbAvoZ.png,@Johnny on the belly tap,643055,4573,0,24,5,0,0,True
2324,justinbieber,https://www.instagram.com/p/B3NocAHnXSY,1570228026,./imgs/B3NocAHnXSY.png,Got to shoot with my wife. Happy birthday @calvinklein #ck50 #mycalvins,1170265,8600,2,71,11,0,0,True
1837,justinbieber,https://www.instagram.com/p/B8iMH50n0D4,1581655200,./imgs/B8iMH50n0D4.png,20 minutes until the #Changes album. Tomorrow at noon local the CHANGES TOUR goes on sale. See you out there. Thanks,884025,4938,1,116,21,0,0,False
6725,justinbieber,https://www.instagram.com/p/fzzxx,1326144310,./imgs/fzzxx.png,God made this,134565,2341,0,13,3,0,0,False
2136,justinbieber,https://www.instagram.com/p/B6SS0aonI1W,1576826890,./imgs/B6SS0aonI1W.png,,349943,1302,0,0,0,0,0,True
4643,justinbieber,https://www.instagram.com/p/6ucxIdgvgf,1440332659,./imgs/6ucxIdgvgf.png,So @benstiller is really excited. What do you mean? #5days,614084,2227,1,58,10,0,0,True
6820,justinbieber,https://www.instagram.com/p/TbFS5,1320868901,./imgs/TbFS5.png,Thank god above for my very own Christmas love,146320,3469,0,46,9,0,0,False
5973,justinbieber,https://www.instagram.com/p/ftc3TFgvgn,1382317097,./imgs/ftc3TFgvgn.png,,1022464,33011,0,0,0,0,0,False
760,justinbieber,https://www.instagram.com/p/CMdEo4YnFaE,1615843243,./imgs/CMdEo4YnFaE.png,🍑,862619,5750,0,1,1,1,0,False
217,justinbieber,https://www.instagram.com/p/CVN2lx1JVQX,1634659913,./imgs/CVN2lx1JVQX.png,📷: @rorykramer,3363230,20309,0,14,2,1,0,False
6727,justinbieber,https://www.instagram.com/p/frG9M,1326087829,./imgs/frG9M.png,Not a game,195022,5390,0,10,3,0,0,False
4863,justinbieber,https://www.instagram.com/p/3cee7PAvmd,1433287128,./imgs/3cee7PAvmd.png,,1095018,17717,0,0,0,0,0,False
728,justinbieber,https://www.instagram.com/p/CM8pGKcn6e9,1616902544,./imgs/CM8pGKcn6e9.png,🍑✏️ @_dr_woo_,2998012,14732,0,13,2,2,0,False
5023,justinbieber,https://www.instagram.com/p/yDO97MgvhC,1421702714,./imgs/yDO97MgvhC.png,Ryan thinks he's superman smh,1233638,41358,0,29,5,0,0,False
3470,justinbieber,https://www.instagram.com/p/BGNEUr6AvmV,1464982351,./imgs/BGNEUr6AvmV.png,Go download link in my bio,835037,26033,0,26,6,0,0,False
5854,justinbieber,https://www.instagram.com/p/hXJO6BAvob,1385863574,./imgs/hXJO6BAvob.png,Culture kings hooked it up thanks again,848603,13723,0,39,7,0,0,False
1257,justinbieber,https://www.instagram.com/p/CE5YnQjnY3h,1599613370,./imgs/CE5YnQjnY3h.png,,2531325,17492,0,0,0,0,0,False
5510,justinbieber,https://www.instagram.com/p/n7UDUjgvjR,1399962108,./imgs/n7UDUjgvjR.png,"""But I don't want your money sir""",1236499,37810,0,33,7,0,0,False
2828,justinbieber,https://www.instagram.com/p/BXTvUYOj0tv,1501713441,./imgs/BXTvUYOj0tv.png,YOU WILL CHANGE THE WORLD @breannayde,1222972,13506,0,37,6,0,0,False
1297,justinbieber,https://www.instagram.com/p/CER868UHr4l,1598290228,./imgs/CER868UHr4l.png,,3018476,11762,0,0,0,0,0,False
3685,justinbieber,https://www.instagram.com/p/BDcArURAvtC,1459041304,./imgs/BDcArURAvtC.png,Dat ass doe @johnny photo cred,2192647,255473,0,30,6,0,0,False
2442,justinbieber,https://www.instagram.com/p/B0JxhovnMUV,1563656080,./imgs/B0JxhovnMUV.png,@drewhouse  it’s so lit it’s not even funny,2240281,12457,0,43,8,0,0,False
1145,justinbieber,https://www.instagram.com/p/CHfyAYohayV,1605196719,./imgs/CHfyAYohayV.png,Ive also learned so much from this great man @djtayjames . 📷 : @rorykramer,1064032,4488,0,74,14,1,0,False
491,justinbieber,https://www.instagram.com/p/CQ2Fow8ndN7,1625272561,./imgs/CQ2Fow8ndN7.png,,633678,1502,0,0,0,0,0,False
3680,justinbieber,https://www.instagram.com/p/BDdFLpQgvlV,1459077221,./imgs/BDdFLpQgvlV.png,,1670163,37706,0,0,0,0,0,False
6831,justinbieber,https://www.instagram.com/p/SqOCj,1320387867,./imgs/SqOCj.png,Fun day in NYC ,148180,2748,0,15,4,0,0,False
1040,justinbieber,https://www.instagram.com/p/CJFjgYan398,1608611669,./imgs/CJFjgYan398.png,Threw a filter on Rory’s masterpiece 📷: @rorykramer,896382,3252,0,51,8,1,0,False
6522,justinbieber,https://www.instagram.com/p/R-U3BLgvvt,1352818554,./imgs/R-U3BLgvvt.png,Mcm,286475,4066,0,3,1,0,0,False
1146,justinbieber,https://www.instagram.com/p/CHfxrKlBm3I,1605196545,./imgs/CHfxrKlBm3I.png,Learn so much from this great man @nickdemoura .. thank  u bro!📷 : @rorykramer,1267416,3824,0,78,14,1,0,False
4992,justinbieber,https://www.instagram.com/p/zF3H6_gvlh,1423938360,./imgs/zF3H6_gvlh.png,Happy Valentine's Day,1440995,121521,0,21,3,0,0,True
5797,justinbieber,https://www.instagram.com/p/h2VlmXgvqa,1386910239,./imgs/h2VlmXgvqa.png,Always get up when u get knocked down,898917,83660,0,37,8,0,0,True
5236,justinbieber,https://www.instagram.com/p/sGaBq9gvuE,1408924274,./imgs/sGaBq9gvuE.png,#ogr,1002650,15210,1,4,1,0,0,False
5083,justinbieber,https://www.instagram.com/p/wUhwz2Avvi,1417988026,./imgs/wUhwz2Avvi.png,"Grand opening of the new @westcoastcustoms shop meet me there 2101 W Empire Ave Burbank, CA  91504 here now",888584,14625,0,107,19,0,0,False
6639,justinbieber,https://www.instagram.com/p/P3OvZlAvlO,1348285498,./imgs/P3OvZlAvlO.png,Took this on my Iphone 5 the front camera is definitely clearer,313878,7304,0,63,12,0,0,False
5566,justinbieber,https://www.instagram.com/p/nRXaw9gvk-,1398554587,./imgs/nRXaw9gvk-.png,Was gonna wait to go to Central Park for when I proposed to my future wife but shit sometimes things change. ♛ I'll think of something more romantic.,1129932,59854,0,149,28,0,0,False
2618,justinbieber,https://www.instagram.com/p/Bix6oAalFK3,1526348330,./imgs/Bix6oAalFK3.png,,1437062,27974,0,0,0,0,0,True
4093,justinbieber,https://www.instagram.com/p/-rq3bPgvkX,1448829322,./imgs/-rq3bPgvkX.png,Every time I leave the city you,1197271,13455,0,31,7,0,0,False
5263,justinbieber,https://www.instagram.com/p/rxpSk2Avso,1408227633,./imgs/rxpSk2Avso.png,,693928,12982,0,0,0,0,0,False
577,justinbieber,https://www.instagram.com/p/CO4TBwknILg,1621051723,./imgs/CO4TBwknILg.png,My bro @chancetherapper just made a feature film and it was beautiful! Thank you for being such an inspiration to so many including me,778084,5504,0,134,24,0,0,False
1942,justinbieber,https://www.instagram.com/p/B72dQ7FHWzf,1580187792,./imgs/B72dQ7FHWzf.png,My new album #Changes out Feb 14. Pre-order and get the new track with my friend @kehlani ‘Get Me’ now https://justinbieber.lnk.to/Changes,1627182,17985,1,138,21,0,0,False
38,justinbieber,https://www.instagram.com/p/CaptaKoPew-,1646332042,./imgs/CaptaKoPew-.png,📷: @evanpaterakis,615552,4392,0,17,2,1,0,False
6111,justinbieber,https://www.instagram.com/p/cr-WF7AviD,1375825091,./imgs/cr-WF7AviD.png,No offdays,771853,23624,0,10,2,0,0,False
6790,justinbieber,https://www.instagram.com/p/YNdYi,1323475454,./imgs/YNdYi.png,@officialjaden sup bro,113891,1709,0,22,3,0,0,False
6397,justinbieber,https://www.instagram.com/p/UKJ-4igvlo,1357510472,./imgs/UKJ-4igvlo.png,Shutout to @chenterios,487360,14170,0,22,3,0,0,False
142,justinbieber,https://www.instagram.com/p/CWeRQRWBtPX,1637358248,./imgs/CWeRQRWBtPX.png,,1173124,3079,0,0,0,0,0,False
2671,justinbieber,https://www.instagram.com/p/BfQ3YN9jsg3,1518796873,./imgs/BfQ3YN9jsg3.png,,4324920,89589,0,0,0,0,0,False
826,justinbieber,https://www.instagram.com/p/CLnV5UZHT9N,1614040351,./imgs/CLnV5UZHT9N.png,📷: @rorykramer,820425,2923,0,14,2,1,0,False
